Transaction_ID,Date,Region,Product,Customer_Age,Customer_Gender,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Discount,Tax,Revenue,Expenses,Profit,Profit_Margin,Operational_Inefficiency
TXN001111,2024-09-11,West,Furniture,26,Female,Retail,Offline,3,171.38,42.92,32.97,395.33,224.88,137.48,0.35,Normal
TXN001112,2021-12-19,West,Electronics,30,Non-Binary,Retail,Offline,4,637.7,80.36,116.75,3115.41,2174.88,823.78,0.26,Normal
TXN001113,2020-10-29,West,Home Essentials,27,Male,Retail,Mixed,7,661.76,112.84,96.6,4080.88,2612.37,1371.91,0.34,Normal
TXN001114,2021-09-30,North,Electronics,66,Male,Wholesale,Online,5,52.06,7.73,6.61,221.66,160.97,54.08,0.24,High
TXN001115,2020-02-25,Central,Furniture,38,Male,Retail,Online,7,308.22,29.71,52.98,3725.12,2833.06,839.08,0.23,High
TXN001116,2021-12-26,East,Furniture,66,Female,Wholesale,Online,11,25.95,7.4,4.66,297.3,203.75,88.89,0.3,Normal
TXN001117,2021-06-09,South,Electronics,59,Non-Binary,Enterprise,Offline,7,796.59,50.38,151.39,8821.68,4788.72,3881.57,0.44,Normal
TXN001118,2021-04-18,Central,Furniture,57,Female,Wholesale,Mixed,8,457.68,75.77,37.83,6047.5,3755.4,2254.27,0.37,Normal
TXN001119,2020-01-28,North,Furniture,24,Non-Binary,Retail,Mixed,8,438.27,58.77,69.0,5257.67,2988.12,2200.55,0.42,Normal
TXN001120,2020-03-18,West,Home Essentials,63,Male,Enterprise,Mixed,11,467.75,101.36,92.04,8008.39,6180.63,1735.72,0.22,High
TXN001121,2023-05-24,South,Groceries,39,Female,Wholesale,Online,7,416.2,88.13,54.36,4151.23,2668.93,1427.94,0.34,Normal
TXN001122,2023-11-10,East,Furniture,35,Non-Binary,Retail,Online,7,181.35,40.65,33.09,1098.45,666.34,399.02,0.36,Normal
TXN001123,2020-12-30,Central,Clothing,38,Female,Enterprise,Mixed,8,668.73,116.89,87.7,6622.08,5055.99,1478.39,0.22,High
TXN001124,2021-10-27,Central,Groceries,68,Female,Enterprise,Offline,6,918.98,71.38,130.66,5340.82,3418.37,1791.79,0.34,Normal
TXN001125,2021-06-09,South,Groceries,67,Male,Wholesale,Online,11,986.96,173.52,109.24,15111.6,9009.97,5992.39,0.4,Normal
TXN001126,2021-11-29,North,Clothing,31,Male,Retail,Online,6,800.93,216.1,68.8,4345.14,3458.26,818.08,0.19,High
TXN001127,2023-08-28,East,Electronics,27,Male,Wholesale,Offline,7,400.95,53.0,66.51,2635.46,1501.27,1067.68,0.41,Normal
TXN001128,2022-06-01,South,Home Essentials,50,Male,Enterprise,Offline,3,571.48,155.18,59.12,2186.35,1355.79,771.44,0.35,Normal
TXN001129,2022-10-27,West,Furniture,26,Male,Enterprise,Online,8,32.45,7.32,5.74,211.13,150.11,55.28,0.26,High
TXN001130,2022-10-23,East,Electronics,35,Non-Binary,Retail,Offline,6,368.88,105.92,66.12,1634.92,979.89,588.91,0.36,Normal
TXN001131,2024-07-04,Central,Clothing,30,Non-Binary,Enterprise,Offline,7,677.9,116.62,72.24,5775.15,3765.39,1937.52,0.34,Normal
TXN001132,2022-07-07,South,Home Essentials,34,Male,Retail,Offline,4,896.61,107.34,64.15,4586.39,2323.26,2198.98,0.48,Normal
TXN001133,2022-01-19,Central,Home Essentials,40,Male,Wholesale,Offline,6,128.3,8.76,14.38,1191.07,674.88,501.81,0.42,Normal
TXN001134,2020-12-28,Central,Home Essentials,42,Male,Enterprise,Offline,6,109.88,5.72,8.34,926.68,692.31,226.03,0.24,High
TXN001135,2024-11-09,Central,Clothing,33,Female,Enterprise,Mixed,13,171.23,47.27,26.61,1797.27,953.29,817.37,0.45,Normal
TXN001136,2024-03-11,North,Electronics,41,Male,Retail,Online,9,161.73,30.91,17.51,2319.35,1559.5,742.34,0.32,Normal
TXN001137,2023-07-21,Central,Furniture,48,Non-Binary,Retail,Mixed,6,788.83,60.62,128.73,5834.25,3293.66,2411.86,0.41,Normal
TXN001138,2024-03-09,West,Home Essentials,28,Non-Binary,Wholesale,Mixed,2,717.42,98.85,87.99,2429.46,1529.78,811.69,0.33,Normal
TXN001139,2022-03-16,West,Home Essentials,40,Female,Retail,Mixed,5,906.4,177.96,58.41,7213.61,5177.71,1977.49,0.27,High
TXN001140,2022-01-08,East,Electronics,58,Non-Binary,Enterprise,Online,7,308.09,86.42,24.54,2434.04,1544.41,865.09,0.36,Normal
TXN001141,2022-11-04,Central,Home Essentials,56,Male,Wholesale,Online,6,686.0,161.42,128.19,3413.17,2215.09,1069.89,0.31,Normal
TXN001142,2023-04-30,Central,Home Essentials,39,Female,Wholesale,Online,8,377.28,58.36,39.4,4949.65,3921.42,988.83,0.2,High
TXN001143,2024-07-12,South,Clothing,50,Female,Wholesale,Mixed,3,154.75,9.28,19.12,611.7,338.8,253.78,0.41,Normal
TXN001144,2021-04-29,North,Groceries,58,Non-Binary,Retail,Online,9,790.32,166.26,71.87,10918.71,7510.68,3336.16,0.31,Normal
TXN001145,2020-01-28,East,Electronics,59,Male,Retail,Mixed,7,632.65,89.27,71.52,6587.08,3700.28,2815.28,0.43,Normal
TXN001146,2021-12-14,Central,Electronics,65,Male,Enterprise,Offline,4,709.14,47.87,74.59,3586.09,2709.04,802.46,0.22,High
TXN001147,2022-11-28,South,Electronics,35,Male,Wholesale,Online,4,179.67,46.28,12.66,656.81,466.26,177.89,0.27,High
TXN001148,2023-07-20,North,Clothing,31,Female,Wholesale,Offline,6,652.18,185.3,116.24,3763.37,2767.48,879.65,0.23,High
TXN001149,2023-06-08,East,Clothing,45,Non-Binary,Wholesale,Mixed,5,323.12,58.65,56.97,2243.76,1625.87,560.92,0.25,High
TXN001150,2020-03-26,East,Furniture,28,Non-Binary,Enterprise,Online,6,266.52,21.05,37.09,2942.63,1712.37,1193.17,0.41,Normal
TXN001151,2024-02-06,Central,Clothing,41,Non-Binary,Retail,Online,4,656.71,98.9,126.3,4010.35,2871.66,1012.39,0.25,High
TXN001152,2020-05-05,East,Electronics,53,Male,Wholesale,Offline,6,43.83,3.04,6.3,468.23,298.17,163.76,0.35,Normal
TXN001153,2022-03-22,South,Furniture,36,Female,Retail,Mixed,4,906.17,226.96,86.13,5412.59,3333.82,1992.64,0.37,Normal
TXN001154,2021-06-20,East,Groceries,30,Female,Retail,Mixed,7,179.31,33.22,9.63,1634.51,994.47,630.41,0.39,Normal
TXN001155,2020-05-24,West,Home Essentials,50,Non-Binary,Retail,Online,5,430.88,63.92,47.71,3304.13,2338.2,918.22,0.28,High
TXN001156,2024-03-28,South,Home Essentials,36,Non-Binary,Retail,Online,3,552.98,128.55,60.57,2545.58,1698.48,786.53,0.31,Normal
TXN001157,2023-05-20,North,Furniture,64,Female,Retail,Online,5,838.18,217.28,132.97,5693.75,3579.37,1981.41,0.35,Normal
TXN001158,2020-01-25,North,Groceries,69,Non-Binary,Enterprise,Online,8,238.73,58.66,23.74,2461.34,1844.31,593.29,0.24,High
TXN001159,2024-05-22,Central,Home Essentials,49,Female,Retail,Online,10,924.42,235.99,95.82,12490.75,8942.86,3452.07,0.28,High
TXN001160,2023-11-18,Central,Furniture,32,Female,Wholesale,Mixed,8,310.59,82.92,35.93,2117.84,1129.71,952.2,0.45,Normal
TXN001161,2020-03-07,West,Clothing,28,Non-Binary,Wholesale,Online,10,547.14,91.42,69.1,8918.73,5334.47,3515.16,0.39,Normal
TXN001162,2020-08-20,North,Electronics,40,Female,Wholesale,Offline,3,185.74,39.9,33.81,489.17,358.56,96.8,0.2,High
TXN001163,2020-04-18,North,Groceries,22,Female,Enterprise,Online,9,629.93,124.48,53.81,8992.75,6253.56,2685.38,0.3,Normal
TXN001164,2023-03-15,North,Home Essentials,39,Non-Binary,Retail,Online,6,173.59,14.23,27.07,1891.4,1188.09,676.24,0.36,Normal
TXN001165,2020-04-20,North,Electronics,59,Non-Binary,Wholesale,Mixed,8,102.47,11.25,20.33,1438.63,918.35,499.95,0.35,Normal
TXN001166,2020-08-15,East,Furniture,35,Non-Binary,Wholesale,Mixed,4,501.81,46.64,85.33,2088.7,1405.81,597.56,0.29,Normal
TXN001167,2020-04-20,South,Home Essentials,24,Female,Wholesale,Mixed,4,703.64,149.37,81.09,4370.71,2352.15,1937.47,0.44,Normal
TXN001168,2024-02-02,South,Electronics,50,Non-Binary,Retail,Offline,12,202.93,53.94,13.83,3162.76,1762.07,1386.86,0.44,Normal
TXN001169,2020-02-03,West,Clothing,20,Non-Binary,Wholesale,Mixed,6,73.64,17.64,8.56,596.81,321.73,266.52,0.45,Normal
TXN001170,2021-09-14,East,Groceries,45,Female,Retail,Online,5,61.64,8.9,7.54,269.14,142.25,119.35,0.44,Normal
TXN001171,2024-12-04,North,Furniture,18,Female,Wholesale,Mixed,8,21.44,4.6,1.92,172.93,121.85,49.16,0.28,High
TXN001172,2023-10-24,North,Home Essentials,66,Non-Binary,Wholesale,Offline,9,249.05,37.98,23.82,1974.69,1107.53,843.34,0.43,Normal
TXN001173,2022-01-17,Central,Clothing,64,Non-Binary,Retail,Online,2,869.19,103.11,103.86,2519.24,1367.69,1047.69,0.42,Normal
TXN001174,2021-08-17,Central,Groceries,54,Female,Wholesale,Online,6,463.06,126.59,47.98,2303.8,1669.58,586.24,0.25,High
TXN001175,2024-04-26,West,Groceries,39,Female,Enterprise,Offline,5,924.72,93.56,100.15,8110.78,5313.6,2697.03,0.33,Normal
TXN001176,2021-02-28,North,Clothing,65,Male,Retail,Mixed,5,264.41,55.16,22.26,2013.94,1275.29,716.39,0.36,Normal
TXN001177,2021-09-04,West,Home Essentials,61,Female,Wholesale,Mixed,3,983.7,233.79,91.43,2366.9,1435.84,839.63,0.35,Normal
TXN001178,2024-03-21,East,Groceries,36,Female,Enterprise,Mixed,8,828.36,169.51,54.32,10500.68,7121.51,3324.85,0.32,Normal
TXN001179,2021-11-22,South,Furniture,31,Male,Enterprise,Mixed,10,788.16,63.07,111.95,8621.15,6461.56,2047.64,0.24,High
TXN001180,2023-07-29,North,Electronics,20,Non-Binary,Retail,Offline,14,603.67,70.87,50.15,9488.45,5871.03,3567.27,0.38,Normal
TXN001181,2023-09-05,East,Furniture,36,Male,Wholesale,Offline,7,211.99,11.37,12.12,1472.2,739.69,720.39,0.49,Normal
TXN001182,2024-10-27,North,Groceries,50,Female,Retail,Mixed,8,952.63,228.32,116.56,6107.44,4678.48,1312.4,0.21,High
TXN001183,2024-01-06,Central,Electronics,38,Male,Enterprise,Offline,5,814.16,78.38,153.42,5708.0,3774.1,1780.48,0.31,Normal
TXN001184,2020-11-10,West,Clothing,18,Male,Enterprise,Online,5,835.74,220.68,152.28,3446.94,1857.46,1437.2,0.42,Normal
TXN001185,2022-05-26,Central,Electronics,43,Male,Retail,Mixed,6,888.41,81.17,157.48,8688.61,4475.42,4055.71,0.47,Normal
TXN001186,2024-10-30,South,Electronics,27,Male,Retail,Online,3,272.69,38.98,24.5,747.6,495.96,227.14,0.3,Normal
TXN001187,2023-11-01,Central,Electronics,52,Male,Wholesale,Online,5,872.12,74.6,89.52,4269.2,2765.29,1414.39,0.33,Normal
TXN001188,2023-08-05,North,Groceries,30,Male,Enterprise,Online,3,500.52,91.69,80.79,1496.57,796.01,619.77,0.41,Normal
TXN001189,2023-12-31,Central,Home Essentials,23,Non-Binary,Retail,Mixed,7,660.27,131.03,47.23,5557.02,3765.78,1744.01,0.31,Normal
TXN001190,2021-10-23,North,Groceries,60,Male,Enterprise,Mixed,9,961.56,103.01,145.69,8006.89,5606.91,2254.29,0.28,High
TXN001191,2020-10-03,South,Home Essentials,23,Male,Retail,Mixed,5,900.69,136.74,67.84,3822.74,2644.65,1110.25,0.29,Normal
TXN001192,2024-09-29,Central,Clothing,52,Male,Wholesale,Offline,4,264.69,20.98,15.29,974.88,603.63,355.96,0.37,Normal
TXN001193,2024-05-24,West,Clothing,33,Male,Enterprise,Mixed,2,739.11,182.53,49.61,2004.59,1219.43,735.55,0.37,Normal
TXN001194,2024-03-06,West,Clothing,58,Female,Wholesale,Online,7,832.81,205.4,125.25,8579.55,5905.56,2548.74,0.3,Normal
TXN001195,2021-09-15,West,Clothing,25,Male,Wholesale,Mixed,8,452.53,51.87,59.39,3263.82,1983.59,1220.84,0.37,Normal
TXN001196,2021-05-30,Central,Clothing,20,Male,Enterprise,Offline,8,124.81,14.49,13.31,1558.04,1057.77,486.96,0.31,Normal
TXN001197,2023-10-05,Central,Furniture,22,Male,Retail,Mixed,2,327.88,66.37,51.87,523.72,405.0,66.85,0.13,High
TXN001198,2022-04-22,Central,Groceries,38,Non-Binary,Wholesale,Offline,6,739.5,149.56,130.16,6967.57,4773.18,2064.23,0.3,Normal
TXN001199,2024-01-09,North,Home Essentials,48,Male,Wholesale,Online,6,595.44,138.93,30.84,4319.92,3087.02,1202.06,0.28,High
TXN001200,2020-12-15,South,Clothing,31,Female,Enterprise,Online,4,776.16,57.54,145.74,3944.72,2928.61,870.37,0.22,High
TXN001201,2024-06-18,West,Furniture,54,Non-Binary,Enterprise,Online,1,898.61,195.9,155.97,1129.09,902.11,71.01,0.06,High
TXN001202,2024-08-14,North,Furniture,36,Female,Enterprise,Online,4,339.47,79.39,43.34,1199.86,825.03,331.49,0.28,Normal
TXN001203,2022-04-02,West,Furniture,54,Non-Binary,Wholesale,Online,5,694.2,83.11,57.11,6110.77,3828.9,2224.76,0.36,Normal
TXN001204,2023-03-06,North,Groceries,37,Non-Binary,Retail,Online,10,114.98,13.17,22.13,1985.11,1255.24,707.74,0.36,Normal
TXN001205,2022-01-28,Central,Clothing,69,Male,Retail,Offline,5,671.23,145.09,100.2,4555.78,3306.11,1149.47,0.25,High
TXN001206,2022-06-17,West,Furniture,19,Male,Enterprise,Online,3,55.03,4.36,2.96,246.79,195.27,48.56,0.2,High
TXN001207,2020-08-30,Central,Furniture,24,Non-Binary,Wholesale,Mixed,5,266.96,49.49,30.88,1161.76,626.3,504.58,0.43,Normal
TXN001208,2021-06-26,West,Clothing,50,Male,Wholesale,Offline,8,459.2,80.58,70.48,4686.61,3300.28,1315.85,0.28,High
TXN001209,2022-11-29,East,Groceries,67,Male,Wholesale,Offline,11,848.29,185.04,139.27,9034.27,5677.27,3217.73,0.36,Normal
TXN001210,2020-08-16,North,Furniture,59,Non-Binary,Enterprise,Mixed,6,165.62,33.38,28.57,905.44,610.45,266.42,0.29,Normal
TXN001211,2021-07-01,East,Home Essentials,23,Non-Binary,Wholesale,Mixed,9,784.3,198.89,144.13,7925.71,4948.73,2832.85,0.36,Normal
TXN001212,2022-07-08,North,Electronics,24,Female,Wholesale,Mixed,2,573.29,37.39,98.72,1547.86,841.04,608.1,0.39,Normal
TXN001213,2023-05-31,South,Electronics,61,Non-Binary,Retail,Mixed,5,467.96,99.05,55.31,3242.78,2061.55,1125.92,0.35,Normal
TXN001214,2020-01-06,West,Electronics,35,Female,Enterprise,Mixed,8,649.39,148.97,108.74,6211.42,4876.8,1225.88,0.2,High
TXN001215,2023-09-07,South,Groceries,60,Female,Enterprise,Online,6,357.71,88.75,39.71,1680.26,881.53,759.02,0.45,Normal
TXN001216,2021-04-12,South,Furniture,46,Male,Enterprise,Offline,8,994.69,141.79,85.56,13588.15,10841.66,2660.93,0.2,High
TXN001217,2024-10-21,North,Electronics,36,Male,Wholesale,Mixed,4,128.3,15.8,11.72,464.89,239.45,213.72,0.46,Normal
TXN001218,2020-03-15,East,Electronics,42,Non-Binary,Wholesale,Mixed,4,155.81,33.68,28.38,967.55,598.75,340.42,0.35,Normal
TXN001219,2020-01-04,Central,Clothing,21,Non-Binary,Retail,Offline,5,886.35,158.44,127.32,5584.53,3997.93,1459.28,0.26,High
TXN001220,2021-10-07,North,Furniture,68,Female,Enterprise,Offline,7,234.74,33.82,22.71,1410.51,972.52,415.28,0.29,Normal
TXN001221,2020-04-27,Central,Furniture,30,Female,Wholesale,Online,7,79.87,18.87,8.96,831.76,469.43,353.37,0.42,Normal
TXN001222,2022-05-30,South,Clothing,49,Male,Retail,Offline,7,893.21,152.09,77.45,9158.43,5403.5,3677.48,0.4,Normal
TXN001223,2024-06-17,Central,Furniture,44,Non-Binary,Wholesale,Mixed,9,81.16,13.35,10.75,985.71,653.88,321.08,0.33,Normal
TXN001224,2021-05-18,East,Home Essentials,68,Non-Binary,Wholesale,Offline,6,862.56,120.44,50.77,8222.57,6554.54,1617.26,0.2,High
TXN001225,2022-08-04,North,Groceries,51,Non-Binary,Enterprise,Mixed,6,539.95,33.62,102.74,3728.76,2089.29,1536.73,0.41,Normal
TXN001226,2021-07-27,East,Clothing,45,Non-Binary,Enterprise,Offline,7,543.65,140.48,56.7,3633.57,2399.95,1176.92,0.32,Normal
TXN001227,2024-01-04,East,Electronics,26,Male,Wholesale,Offline,6,148.26,20.12,18.39,1179.71,785.94,375.38,0.32,Normal
TXN001228,2020-07-12,North,Furniture,25,Male,Wholesale,Online,6,637.76,101.49,116.79,4510.02,3030.9,1362.33,0.3,Normal
TXN001229,2022-04-26,East,Home Essentials,38,Female,Wholesale,Mixed,5,382.9,30.45,63.77,3445.73,2497.55,884.41,0.26,High
TXN001230,2021-12-15,West,Home Essentials,63,Male,Wholesale,Online,6,375.33,76.35,48.3,2446.89,1385.55,1013.04,0.41,Normal
TXN001231,2023-11-16,West,Groceries,47,Female,Wholesale,Online,8,703.13,139.67,108.72,5185.05,2897.3,2179.03,0.42,Normal
TXN001232,2022-11-15,West,Home Essentials,46,Male,Enterprise,Mixed,4,870.44,109.74,53.59,3481.49,2697.62,730.28,0.21,High
TXN001233,2023-12-29,Central,Furniture,26,Male,Enterprise,Offline,8,736.75,102.81,113.77,7520.0,4954.64,2451.59,0.33,Normal
TXN001234,2020-06-21,East,Furniture,30,Non-Binary,Wholesale,Online,9,688.26,163.32,61.43,7471.28,4266.51,3143.34,0.42,Normal
TXN001235,2023-08-16,North,Home Essentials,35,Female,Wholesale,Offline,5,888.4,163.09,147.85,4160.41,2327.75,1684.81,0.4,Normal
TXN001236,2024-07-26,North,Furniture,55,Female,Enterprise,Offline,6,902.25,101.53,110.52,6185.56,3279.77,2795.27,0.45,Normal
TXN001237,2020-11-21,Central,Furniture,39,Female,Wholesale,Online,8,741.63,141.6,55.37,5707.37,3159.78,2492.22,0.44,Normal
TXN001238,2023-12-04,North,Electronics,48,Male,Enterprise,Online,3,823.9,221.42,122.97,2306.09,1807.84,375.28,0.16,High
TXN001239,2023-02-15,West,Clothing,52,Non-Binary,Enterprise,Online,6,256.49,76.73,21.99,2001.62,1275.77,703.86,0.35,Normal
TXN001240,2022-04-15,East,Furniture,59,Male,Enterprise,Offline,4,687.61,49.95,137.0,5065.72,3332.05,1596.67,0.32,Normal
TXN001241,2024-12-15,North,Furniture,59,Non-Binary,Enterprise,Mixed,8,499.42,80.87,82.04,4595.09,2486.38,2026.67,0.44,Normal
TXN001242,2021-12-24,North,Groceries,27,Male,Retail,Mixed,5,852.09,137.81,102.47,5142.44,3420.53,1619.44,0.31,Normal
TXN001243,2020-08-12,South,Clothing,26,Female,Wholesale,Online,2,961.76,275.02,69.02,1601.43,1139.14,393.27,0.25,High
TXN001244,2021-06-15,South,Clothing,48,Male,Wholesale,Offline,10,281.96,78.97,52.25,3329.27,2022.4,1254.62,0.38,Normal
TXN001245,2020-04-22,South,Clothing,61,Female,Wholesale,Online,7,677.94,110.04,85.77,7812.9,6147.93,1579.2,0.2,High
TXN001246,2020-05-19,East,Home Essentials,57,Non-Binary,Enterprise,Offline,2,857.75,100.4,112.05,2778.01,1935.96,730.0,0.26,Normal
TXN001247,2021-07-12,West,Electronics,41,Female,Enterprise,Mixed,4,688.0,145.32,88.37,3060.97,2223.13,749.47,0.24,High
TXN001248,2020-01-01,West,Electronics,58,Female,Enterprise,Mixed,3,694.35,55.64,78.22,2890.69,2063.76,748.71,0.26,High
TXN001249,2020-03-30,West,Groceries,66,Female,Wholesale,Online,4,821.16,82.83,110.35,5906.3,4368.39,1427.56,0.24,High
TXN001250,2021-10-15,East,Clothing,25,Female,Enterprise,Online,11,708.51,181.03,112.82,5889.13,3802.47,1973.84,0.34,Normal
TXN001251,2020-11-15,East,Clothing,67,Non-Binary,Retail,Mixed,4,830.5,215.44,102.82,2829.94,2174.17,552.95,0.2,High
TXN001252,2024-04-22,South,Furniture,37,Male,Wholesale,Offline,2,991.36,273.79,133.79,2820.57,2131.49,555.29,0.2,High
TXN001253,2020-05-18,North,Home Essentials,34,Male,Retail,Mixed,1,553.14,130.76,60.47,777.34,523.57,193.3,0.25,Normal
TXN001254,2024-03-14,Central,Home Essentials,45,Male,Retail,Offline,5,672.61,61.69,85.59,6042.36,3476.83,2479.94,0.41,Normal
TXN001255,2022-04-24,Central,Groceries,23,Male,Wholesale,Online,6,622.92,76.56,40.97,6432.23,4464.79,1926.47,0.3,Normal
TXN001256,2020-09-15,North,Electronics,59,Female,Retail,Mixed,5,296.3,49.11,35.43,1255.76,652.97,567.36,0.45,Normal
TXN001257,2024-08-23,South,Clothing,50,Non-Binary,Retail,Online,3,836.55,108.69,110.91,2406.11,1725.0,570.2,0.24,High
TXN001258,2022-06-20,North,Groceries,45,Non-Binary,Enterprise,Mixed,5,398.57,73.15,79.58,2600.65,1716.9,804.17,0.31,Normal
TXN001259,2021-11-20,North,Home Essentials,18,Male,Retail,Online,5,955.65,70.44,160.88,5203.64,3665.34,1377.42,0.26,High
TXN001260,2020-01-10,Central,Home Essentials,58,Male,Enterprise,Mixed,5,830.47,239.2,90.6,4687.73,3114.26,1482.87,0.32,Normal
TXN001261,2020-09-17,South,Home Essentials,69,Non-Binary,Retail,Mixed,4,171.93,50.7,29.78,490.74,367.75,93.21,0.19,High
TXN001262,2024-07-31,East,Clothing,52,Non-Binary,Wholesale,Online,5,78.62,5.37,13.5,457.59,329.19,114.9,0.25,High
TXN001263,2020-06-20,Central,Clothing,41,Female,Wholesale,Mixed,5,157.36,9.46,16.64,1175.72,904.35,254.73,0.22,High
TXN001264,2022-06-16,East,Clothing,23,Non-Binary,Wholesale,Mixed,10,783.07,134.53,154.27,10583.09,6271.53,4157.29,0.39,Normal
TXN001265,2020-01-13,South,Furniture,24,Non-Binary,Wholesale,Mixed,6,734.58,63.07,86.88,6490.66,5010.61,1393.17,0.21,High
TXN001266,2023-04-06,North,Electronics,26,Female,Enterprise,Mixed,6,610.23,51.67,116.97,6697.12,4193.66,2386.49,0.36,Normal
TXN001267,2024-07-23,West,Home Essentials,54,Female,Retail,Online,5,197.72,28.06,20.63,1112.25,868.42,223.2,0.2,High
TXN001268,2024-06-07,West,Home Essentials,33,Female,Retail,Online,7,460.77,133.43,86.38,3888.0,2383.55,1418.07,0.36,Normal
TXN001269,2020-11-16,South,Furniture,51,Non-Binary,Wholesale,Mixed,4,544.5,154.75,28.52,1802.94,1308.36,466.06,0.26,High
TXN001270,2023-09-04,West,Home Essentials,52,Non-Binary,Enterprise,Mixed,7,971.1,273.82,102.66,5135.16,3857.47,1175.03,0.23,High
TXN001271,2024-06-24,East,Home Essentials,52,Non-Binary,Enterprise,Online,6,234.25,21.57,30.84,1985.36,1241.15,713.37,0.36,Normal
TXN001272,2020-11-24,West,Clothing,37,Female,Wholesale,Mixed,4,364.45,25.97,70.84,1637.7,1087.36,479.5,0.29,Normal
TXN001273,2022-02-23,South,Clothing,40,Non-Binary,Retail,Offline,7,649.83,50.39,58.31,7975.41,5439.19,2477.91,0.31,Normal
TXN001274,2022-02-15,South,Electronics,59,Non-Binary,Wholesale,Online,10,226.29,44.7,29.11,3370.0,1738.42,1602.47,0.48,Normal
TXN001275,2022-06-29,East,Home Essentials,52,Female,Retail,Mixed,4,195.52,26.35,25.98,1029.58,656.32,347.28,0.34,Normal
TXN001276,2024-04-22,West,Groceries,64,Male,Wholesale,Offline,7,453.41,121.89,45.77,4560.9,2539.47,1975.66,0.43,Normal
TXN001277,2023-12-13,West,Home Essentials,63,Male,Retail,Mixed,10,530.43,113.89,35.67,5613.04,3871.44,1705.93,0.3,Normal
TXN001278,2024-06-17,North,Home Essentials,40,Non-Binary,Enterprise,Mixed,2,694.53,208.04,117.88,1571.51,1227.32,226.31,0.14,High
TXN001279,2023-01-23,Central,Electronics,21,Female,Wholesale,Mixed,6,765.08,212.0,114.69,5617.63,3351.45,2151.49,0.38,Normal
TXN001280,2024-05-23,South,Groceries,27,Female,Retail,Offline,10,871.5,167.91,67.29,12718.39,7845.78,4805.32,0.38,Normal
TXN001281,2020-11-13,North,Home Essentials,60,Non-Binary,Retail,Offline,10,352.13,90.79,32.31,2974.51,2239.45,702.75,0.24,High
TXN001282,2020-08-23,South,Groceries,28,Non-Binary,Retail,Online,7,514.02,46.3,40.59,3607.69,2621.48,945.62,0.26,High
TXN001283,2020-11-29,North,Clothing,57,Male,Retail,Mixed,6,866.09,229.56,75.9,4757.42,3622.91,1058.61,0.22,High
TXN001284,2021-01-10,Central,Clothing,26,Female,Enterprise,Mixed,4,474.09,108.55,49.86,2318.47,1645.25,623.36,0.27,High
TXN001285,2024-01-22,North,Groceries,57,Non-Binary,Retail,Offline,8,155.45,22.82,17.81,1787.71,1160.53,609.37,0.34,Normal
TXN001286,2023-03-06,South,Home Essentials,29,Female,Enterprise,Mixed,12,446.71,112.46,83.56,7820.71,4650.28,3086.87,0.39,Normal
TXN001287,2021-08-10,West,Groceries,34,Non-Binary,Retail,Mixed,6,774.47,165.96,86.25,4328.76,3396.64,845.87,0.2,High
TXN001288,2024-04-19,South,Groceries,49,Male,Enterprise,Mixed,6,480.01,34.43,59.99,5277.93,3657.0,1560.94,0.3,Normal
TXN001289,2021-05-27,East,Clothing,40,Non-Binary,Enterprise,Offline,12,260.18,76.68,51.61,3934.72,2462.54,1420.57,0.36,Normal
TXN001290,2023-08-12,East,Groceries,32,Male,Retail,Mixed,8,942.6,111.03,55.11,7799.61,5283.67,2460.83,0.32,Normal
